##################################################################################
# Grid of water world sub-Neptune atmospheric escape models 
#   wind-ae (Broome+2025)
#
# Atmosphere Composition
#  HI: 1.12e-01
#  OI: 8.88e-01
#
# Parameters:
#   Mp: planet mass (M_earth)
#   Rp: planet radius (R_earth)
#   grav: planet gravity (m/s^2)
#   Teq: equilibrium temperature (K)
#   a: semi-major axis (au)
#   Fxuv: total XUV flux at planet's orbit (Fuv_earth)
#   mstar: stellar mass (Msun)
#   lstar: stellar luminosity (Lsun)
#   Mdot: atmospheric mass-loss rate (kg/s)
#   Mdot_OW17: atmospheric mass-loss rate from Owen & Wu 2017 (kg/s) [IGNORE FOR NOW]
#   ramp_to: 0- ramp success, else- ramp failed
#   run_wind: sim.run_wind() output. 0- wind launched, else- wind failed
#   rochelim: 0- planet outside Roche limit, 1- planet within Roche limit
#
# Created: November 03, 2025
# Units: SI, astronomical
# Pure H2O atmosphere, no conductive or bolometric heat/cool, static bcs.
##################################################################################

Mp	Rp	grav	Teq	a	Fxuv	mstar	lstar	Mdot	MdotOW17	ramp_to	run_wind	rochelim
18.00000	2.42435	30.000000	950	0.08584	1.31636e+01	1.000	1.00000	0.00000e+00	3.05709e+05	10	1	1
18.00000	2.42435	30.000000	950	0.08584	1.76388e+02	1.000	1.00000	0.00000e+00	3.05709e+05	10	1	1
18.00000	2.42435	30.000000	950	0.08584	2.36354e+03	1.000	1.00000	0.00000e+00	3.05709e+05	10	1	1
18.00000	2.42435	30.000000	1225	0.00175	7.33145e-02	0.100	0.00115	0.00000e+00	4.31140e+10	10	1	1
18.00000	2.42435	30.000000	1225	0.00175	9.82388e-01	0.100	0.00115	0.00000e+00	4.31140e+10	10	1	1
18.00000	2.42435	30.000000	1225	0.00175	1.31636e+01	0.100	0.00115	0.00000e+00	4.31140e+10	10	1	1
18.00000	2.42435	30.000000	1225	0.00175	1.76388e+02	0.100	0.00115	0.00000e+00	4.31140e+10	10	1	1
18.00000	2.42435	30.000000	1225	0.00175	2.36354e+03	0.100	0.00115	0.00000e+00	4.31140e+10	10	1	1
18.00000	2.42435	30.000000	1225	0.00434	7.33145e-02	0.220	0.00707	0.00000e+00	3.91228e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00434	9.82388e-01	0.220	0.00707	0.00000e+00	3.91228e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00434	1.31636e+01	0.220	0.00707	0.00000e+00	3.91228e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00434	1.76388e+02	0.220	0.00707	0.00000e+00	3.91228e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00434	2.36354e+03	0.220	0.00707	0.00000e+00	3.91228e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00620	7.33145e-02	0.300	0.01442	0.00000e+00	1.36381e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00620	9.82388e-01	0.300	0.01442	0.00000e+00	1.36381e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00620	1.31636e+01	0.300	0.01442	0.00000e+00	1.36381e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00620	1.76388e+02	0.300	0.01442	0.00000e+00	1.36381e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.00620	2.36354e+03	0.300	0.01442	0.00000e+00	1.36381e+08	10	1	1
18.00000	2.42435	30.000000	1225	0.01562	7.33145e-02	0.550	0.09151	0.00000e+00	1.23901e+07	10	1	1
18.00000	2.42435	30.000000	1225	0.01562	9.82388e-01	0.550	0.09151	0.00000e+00	1.23901e+07	10	1	1
18.00000	2.42435	30.000000	1225	0.01562	1.31636e+01	0.550	0.09151	0.00000e+00	1.23901e+07	10	1	1
18.00000	2.42435	30.000000	1225	0.01562	1.76388e+02	0.550	0.09151	0.00000e+00	1.23901e+07	10	1	1
18.00000	2.42435	30.000000	1225	0.01562	2.36354e+03	0.550	0.09151	0.00000e+00	1.23901e+07	10	1	1
18.00000	2.42435	30.000000	1225	0.05162	7.33145e-02	1.000	1.00000	0.00000e+00	8.88605e+05	10	1	1
18.00000	2.42435	30.000000	1225	0.05162	9.82388e-01	1.000	1.00000	0.00000e+00	8.88605e+05	10	1	1
18.00000	2.42435	30.000000	1225	0.05162	1.31636e+01	1.000	1.00000	0.00000e+00	8.88605e+05	10	1	1
18.00000	2.42435	30.000000	1225	0.05162	1.76388e+02	1.000	1.00000	0.00000e+00	8.88605e+05	10	1	1
18.00000	2.42435	30.000000	1225	0.05162	2.36354e+03	1.000	1.00000	0.00000e+00	8.88605e+05	10	1	1
18.00000	2.42435	30.000000	1500	0.00117	7.33145e-02	0.100	0.00115	0.00000e+00	5.02514e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00117	9.82388e-01	0.100	0.00115	0.00000e+00	5.02514e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00117	1.31636e+01	0.100	0.00115	0.00000e+00	5.02514e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00117	1.76388e+02	0.100	0.00115	0.00000e+00	5.02514e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00117	2.36354e+03	0.100	0.00115	0.00000e+00	5.02514e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00289	7.33145e-02	0.220	0.00707	0.00000e+00	5.12553e+09	10	1	1
18.00000	2.42435	30.000000	1500	0.00289	9.82388e-01	0.220	0.00707	0.00000e+00	5.12553e+09	10	1	1
18.00000	2.42435	30.000000	1500	0.00289	1.31636e+01	0.220	0.00707	0.00000e+00	5.12553e+09	10	1	1
18.00000	2.42435	30.000000	1500	0.00289	1.76388e+02	0.220	0.00707	0.00000e+00	5.12553e+09	10	1	1
18.00000	2.42435	30.000000	1500	0.00289	2.36354e+03	0.220	0.00707	0.00000e+00	5.12553e+09	10	1	1
18.00000	2.42435	30.000000	1500	0.00414	7.33145e-02	0.300	0.01442	0.00000e+00	7.10528e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00414	9.82388e-01	0.300	0.01442	0.00000e+00	7.10528e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00414	1.31636e+01	0.300	0.01442	0.00000e+00	7.10528e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00414	1.76388e+02	0.300	0.01442	0.00000e+00	7.10528e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.00414	2.36354e+03	0.300	0.01442	0.00000e+00	7.10528e+08	10	1	1
18.00000	2.42435	30.000000	1500	0.01041	7.33145e-02	0.550	0.09151	0.00000e+00	3.51741e+07	10	1	1
18.00000	2.42435	30.000000	1500	0.01041	9.82388e-01	0.550	0.09151	0.00000e+00	3.51741e+07	10	1	1
18.00000	2.42435	30.000000	1500	0.01041	1.31636e+01	0.550	0.09151	0.00000e+00	3.51741e+07	10	1	1
18.00000	2.42435	30.000000	1500	0.01041	1.76388e+02	0.550	0.09151	0.00000e+00	3.51741e+07	10	1	1
18.00000	2.42435	30.000000	1500	0.01041	2.36354e+03	0.550	0.09151	0.00000e+00	3.51741e+07	10	1	1
18.00000	2.42435	30.000000	1500	0.03443	7.33145e-02	1.000	1.00000	0.00000e+00	2.13428e+06	10	1	1
18.00000	2.42435	30.000000	1500	0.03443	9.82388e-01	1.000	1.00000	0.00000e+00	2.13428e+06	10	1	1
18.00000	2.42435	30.000000	1500	0.03443	1.31636e+01	1.000	1.00000	0.00000e+00	2.13428e+06	10	1	1
18.00000	2.42435	30.000000	1500	0.03443	1.76388e+02	1.000	1.00000	0.00000e+00	2.13428e+06	10	1	1
18.00000	2.42435	30.000000	1500	0.03443	2.36354e+03	1.000	1.00000	0.00000e+00	2.13428e+06	10	1	1
20.00000	6.16782	5.150000	400	0.01644	7.33145e-02	0.100	0.00115	0.00000e+00	8.19053e+07	10	1	1
20.00000	6.16782	5.150000	400	0.01644	9.82388e-01	0.100	0.00115	0.00000e+00	8.19053e+07	10	1	1
20.00000	6.16782	5.150000	400	0.01644	1.31636e+01	0.100	0.00115	0.00000e+00	8.19053e+07	10	1	1
20.00000	6.16782	5.150000	400	0.01644	1.76388e+02	0.100	0.00115	0.00000e+00	8.19053e+07	10	1	1
20.00000	6.16782	5.150000	400	0.01644	2.36354e+03	0.100	0.00115	0.00000e+00	8.19053e+07	10	1	1
20.00000	6.16782	5.150000	400	0.04070	7.33145e-02	0.220	0.00707	0.00000e+00	4.98980e+07	10	1	1
20.00000	6.16782	5.150000	400	0.04070	9.82388e-01	0.220	0.00707	0.00000e+00	4.98980e+07	10	1	1
20.00000	6.16782	5.150000	400	0.04070	1.31636e+01	0.220	0.00707	0.00000e+00	4.98980e+07	10	1	1
20.00000	6.16782	5.150000	400	0.04070	1.76388e+02	0.220	0.00707	0.00000e+00	4.98980e+07	10	1	1
20.00000	6.16782	5.150000	400	0.04070	2.36354e+03	0.220	0.00707	0.00000e+00	4.98980e+07	10	1	1
20.00000	6.16782	5.150000	400	0.05815	7.33145e-02	0.300	0.01442	0.00000e+00	2.52527e+07	10	1	1
20.00000	6.16782	5.150000	400	0.05815	9.82388e-01	0.300	0.01442	0.00000e+00	2.52527e+07	10	1	1
20.00000	6.16782	5.150000	400	0.05815	1.31636e+01	0.300	0.01442	0.00000e+00	2.52527e+07	10	1	1
20.00000	6.16782	5.150000	400	0.05815	1.76388e+02	0.300	0.01442	0.00000e+00	2.52527e+07	10	1	1
20.00000	6.16782	5.150000	400	0.05815	2.36354e+03	0.300	0.01442	0.00000e+00	2.52527e+07	10	1	1
20.00000	6.16782	5.150000	400	0.14646	7.33145e-02	0.550	0.09151	0.00000e+00	3.61096e+06	10	1	1
20.00000	6.16782	5.150000	400	0.14646	9.82388e-01	0.550	0.09151	0.00000e+00	3.61096e+06	10	1	1
20.00000	6.16782	5.150000	400	0.14646	1.31636e+01	0.550	0.09151	0.00000e+00	3.61096e+06	10	1	1
20.00000	6.16782	5.150000	400	0.14646	1.76388e+02	0.550	0.09151	0.00000e+00	3.61096e+06	10	1	1
20.00000	6.16782	5.150000	400	0.14646	2.36354e+03	0.550	0.09151	0.00000e+00	3.61096e+06	10	1	1
20.00000	6.16782	5.150000	400	0.48417	7.33145e-02	1.000	1.00000	0.00000e+00	3.12990e+05	10	1	1
20.00000	6.16782	5.150000	400	0.48417	9.82388e-01	1.000	1.00000	0.00000e+00	3.12990e+05	10	1	1
20.00000	6.16782	5.150000	400	0.48417	1.31636e+01	1.000	1.00000	0.00000e+00	3.12990e+05	10	1	1
20.00000	6.16782	5.150000	400	0.48417	1.76388e+02	1.000	1.00000	0.00000e+00	3.12990e+05	10	1	1
20.00000	6.16782	5.150000	400	0.48417	2.36354e+03	1.000	1.00000	0.00000e+00	3.12990e+05	10	1	1
20.00000	6.16782	5.150000	675	0.00577	7.33145e-02	0.100	0.00115	3.65607e+04	5.85522e+09	1	0	0
20.00000	6.16782	5.150000	675	0.00577	9.82388e-01	0.100	0.00115	4.60364e+05	5.85522e+09	1	0	0
20.00000	6.16782	5.150000	675	0.00577	1.31636e+01	0.100	0.00115	4.65884e+06	5.85522e+09	1	0	0
20.00000	6.16782	5.150000	675	0.00577	1.76388e+02	0.100	0.00115	0.00000e+00	5.85522e+09	10	1	1
20.00000	6.16782	5.150000	675	0.00577	2.36354e+03	0.100	0.00115	0.00000e+00	5.85522e+09	10	1	1
20.00000	6.16782	5.150000	675	0.01429	7.33145e-02	0.220	0.00707	0.00000e+00	7.55961e+08	10	1	1
20.00000	6.16782	5.150000	675	0.01429	9.82388e-01	0.220	0.00707	0.00000e+00	7.55961e+08	10	1	1
20.00000	6.16782	5.150000	675	0.01429	1.31636e+01	0.220	0.00707	0.00000e+00	7.55961e+08	10	1	1
20.00000	6.16782	5.150000	675	0.01429	1.76388e+02	0.220	0.00707	0.00000e+00	7.55961e+08	10	1	1
20.00000	6.16782	5.150000	675	0.01429	2.36354e+03	0.220	0.00707	0.00000e+00	7.55961e+08	10	1	1
20.00000	6.16782	5.150000	675	0.02042	7.33145e-02	0.300	0.01442	0.00000e+00	3.16183e+08	10	1	1
20.00000	6.16782	5.150000	675	0.02042	9.82388e-01	0.300	0.01442	0.00000e+00	3.16183e+08	10	1	1
20.00000	6.16782	5.150000	675	0.02042	1.31636e+01	0.300	0.01442	0.00000e+00	3.16183e+08	10	1	1
20.00000	6.16782	5.150000	675	0.02042	1.76388e+02	0.300	0.01442	0.00000e+00	3.16183e+08	10	1	1
20.00000	6.16782	5.150000	675	0.02042	2.36354e+03	0.300	0.01442	0.00000e+00	3.16183e+08	10	1	1
20.00000	6.16782	5.150000	675	0.05143	7.33145e-02	0.550	0.09151	0.00000e+00	3.49214e+07	10	1	1
20.00000	6.16782	5.150000	675	0.05143	9.82388e-01	0.550	0.09151	0.00000e+00	3.49214e+07	10	1	1
20.00000	6.16782	5.150000	675	0.05143	1.31636e+01	0.550	0.09151	0.00000e+00	3.49214e+07	10	1	1
20.00000	6.16782	5.150000	675	0.05143	1.76388e+02	0.550	0.09151	0.00000e+00	3.49214e+07	10	1	1
20.00000	6.16782	5.150000	675	0.05143	2.36354e+03	0.550	0.09151	0.00000e+00	3.49214e+07	10	1	1
20.00000	6.16782	5.150000	675	0.17002	7.33145e-02	1.000	1.00000	0.00000e+00	2.69166e+06	10	1	1
20.00000	6.16782	5.150000	675	0.17002	9.82388e-01	1.000	1.00000	0.00000e+00	2.69166e+06	10	1	1
20.00000	6.16782	5.150000	675	0.17002	1.31636e+01	1.000	1.00000	0.00000e+00	2.69166e+06	10	1	1
20.00000	6.16782	5.150000	675	0.17002	1.76388e+02	1.000	1.00000	0.00000e+00	2.69166e+06	10	1	1
20.00000	6.16782	5.150000	675	0.17002	2.36354e+03	1.000	1.00000	0.00000e+00	2.69166e+06	10	1	1
20.00000	6.16782	5.150000	950	0.00291	7.33145e-02	0.100	0.00115	0.00000e+00	3.00146e+09	10	1	1
20.00000	6.16782	5.150000	950	0.00291	9.82388e-01	0.100	0.00115	0.00000e+00	3.00146e+09	10	1	1
20.00000	6.16782	5.150000	950	0.00291	1.31636e+01	0.100	0.00115	0.00000e+00	3.00146e+09	10	1	1
20.00000	6.16782	5.150000	950	0.00291	1.76388e+02	0.100	0.00115	0.00000e+00	3.00146e+09	10	1	1
20.00000	6.16782	5.150000	950	0.00291	2.36354e+03	0.100	0.00115	0.00000e+00	3.00146e+09	10	1	1
20.00000	6.16782	5.150000	950	0.00722	7.33145e-02	0.220	0.00707	3.65607e+04	2.46296e+10	1	0	0
20.00000	6.16782	5.150000	950	0.00722	9.82388e-01	0.220	0.00707	4.60364e+05	2.46296e+10	1	0	0
20.00000	6.16782	5.150000	950	0.00722	1.31636e+01	0.220	0.00707	4.65884e+06	2.46296e+10	1	0	0
20.00000	6.16782	5.150000	950	0.00722	1.76388e+02	0.220	0.00707	0.00000e+00	2.46296e+10	10	1	1
20.00000	6.16782	5.150000	950	0.00722	2.36354e+03	0.220	0.00707	0.00000e+00	2.46296e+10	10	1	1
20.00000	6.16782	5.150000	950	0.01031	7.33145e-02	0.300	0.01442	3.65607e+04	3.69812e+09	1	0	0
20.00000	6.16782	5.150000	950	0.01031	9.82388e-01	0.300	0.01442	4.60364e+05	3.69812e+09	1	0	0
20.00000	6.16782	5.150000	950	0.01031	1.31636e+01	0.300	0.01442	4.65884e+06	3.69812e+09	1	0	0
20.00000	6.16782	5.150000	950	0.01031	1.76388e+02	0.300	0.01442	0.00000e+00	3.69812e+09	10	1	1
20.00000	6.16782	5.150000	950	0.01031	2.36354e+03	0.300	0.01442	0.00000e+00	3.69812e+09	10	1	1
20.00000	6.16782	5.150000	950	0.02597	7.33145e-02	0.550	0.09151	7.56439e+03	1.89890e+08	0	0	0
20.00000	6.16782	5.150000	950	0.02597	9.82388e-01	0.550	0.09151	7.80390e+04	1.89890e+08	0	0	0
20.00000	6.16782	5.150000	950	0.02597	1.31636e+01	0.550	0.09151	5.50494e+05	1.89890e+08	0	0	0
20.00000	6.16782	5.150000	950	0.02597	1.76388e+02	0.550	0.09151	4.03465e+06	1.89890e+08	0	0	0
20.00000	6.16782	5.150000	950	0.02597	2.36354e+03	0.550	0.09151	4.25326e+07	1.89890e+08	0	0	0
20.00000	6.16782	5.150000	950	0.08584	7.33145e-02	1.000	1.00000	0.00000e+00	1.16172e+07	10	1	1
20.00000	6.16782	5.150000	950	0.08584	9.82388e-01	1.000	1.00000	0.00000e+00	1.16172e+07	10	1	1
20.00000	6.16782	5.150000	950	0.08584	1.31636e+01	1.000	1.00000	0.00000e+00	1.16172e+07	10	1	1
20.00000	6.16782	5.150000	950	0.08584	1.76388e+02	1.000	1.00000	0.00000e+00	1.16172e+07	10	1	1
20.00000	6.16782	5.150000	950	0.08584	2.36354e+03	1.000	1.00000	0.00000e+00	1.16172e+07	10	1	1
20.00000	6.16782	5.150000	1225	0.00175	7.33145e-02	0.100	0.00115	0.00000e+00	7.73880e+08	10	1	1
20.00000	6.16782	5.150000	1225	0.00175	9.82388e-01	0.100	0.00115	0.00000e+00	7.73880e+08	10	1	1
20.00000	6.16782	5.150000	1225	0.00175	1.31636e+01	0.100	0.00115	0.00000e+00	7.73880e+08	10	1	1
20.00000	6.16782	5.150000	1225	0.00175	1.76388e+02	0.100	0.00115	0.00000e+00	7.73880e+08	10	1	1
20.00000	6.16782	5.150000	1225	0.00175	2.36354e+03	0.100	0.00115	0.00000e+00	7.73880e+08	10	1	1
20.00000	6.16782	5.150000	1225	0.00434	7.33145e-02	0.220	0.00707	0.00000e+00	1.71229e+10	10	1	1
20.00000	6.16782	5.150000	1225	0.00434	9.82388e-01	0.220	0.00707	0.00000e+00	1.71229e+10	10	1	1
20.00000	6.16782	5.150000	1225	0.00434	1.31636e+01	0.220	0.00707	0.00000e+00	1.71229e+10	10	1	1
20.00000	6.16782	5.150000	1225	0.00434	1.76388e+02	0.220	0.00707	0.00000e+00	1.71229e+10	10	1	1
20.00000	6.16782	5.150000	1225	0.00434	2.36354e+03	0.220	0.00707	0.00000e+00	1.71229e+10	10	1	1
20.00000	6.16782	5.150000	1225	0.00620	7.33145e-02	0.300	0.01442	3.65607e+04	5.84985e+11	1	0	0
20.00000	6.16782	5.150000	1225	0.00620	9.82388e-01	0.300	0.01442	4.60364e+05	5.84985e+11	1	0	0
20.00000	6.16782	5.150000	1225	0.00620	1.31636e+01	0.300	0.01442	4.65884e+06	5.84985e+11	1	0	0
20.00000	6.16782	5.150000	1225	0.00620	1.76388e+02	0.300	0.01442	4.39829e+07	5.84985e+11	1	0	0
20.00000	6.16782	5.150000	1225	0.00620	2.36354e+03	0.300	0.01442	0.00000e+00	5.84985e+11	10	1	1
20.00000	6.16782	5.150000	1225	0.01562	7.33145e-02	0.550	0.09151	0.00000e+00	9.61754e+08	10	1	1
20.00000	6.16782	5.150000	1225	0.01562	9.82388e-01	0.550	0.09151	4.60364e+05	9.61754e+08	1	0	0
20.00000	6.16782	5.150000	1225	0.01562	1.31636e+01	0.550	0.09151	4.65884e+06	9.61754e+08	1	0	0
20.00000	6.16782	5.150000	1225	0.01562	1.76388e+02	0.550	0.09151	0.00000e+00	9.61754e+08	10	1	1
20.00000	6.16782	5.150000	1225	0.01562	2.36354e+03	0.550	0.09151	0.00000e+00	9.61754e+08	10	1	1
20.00000	6.16782	5.150000	1225	0.05162	7.33145e-02	1.000	1.00000	0.00000e+00	3.69931e+07	10	1	1
20.00000	6.16782	5.150000	1225	0.05162	9.82388e-01	1.000	1.00000	0.00000e+00	3.69931e+07	10	1	1
20.00000	6.16782	5.150000	1225	0.05162	1.31636e+01	1.000	1.00000	0.00000e+00	3.69931e+07	10	1	1
20.00000	6.16782	5.150000	1225	0.05162	1.76388e+02	1.000	1.00000	0.00000e+00	3.69931e+07	10	1	1
20.00000	6.16782	5.150000	1225	0.05162	2.36354e+03	1.000	1.00000	0.00000e+00	3.69931e+07	10	1	1
20.00000	6.16782	5.150000	1500	0.00117	7.33145e-02	0.100	0.00115	0.00000e+00	4.10806e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.00117	9.82388e-01	0.100	0.00115	0.00000e+00	4.10806e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.00117	1.31636e+01	0.100	0.00115	0.00000e+00	4.10806e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.00117	1.76388e+02	0.100	0.00115	0.00000e+00	4.10806e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.00117	2.36354e+03	0.100	0.00115	0.00000e+00	4.10806e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.00289	7.33145e-02	0.220	0.00707	0.00000e+00	3.71196e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00289	9.82388e-01	0.220	0.00707	0.00000e+00	3.71196e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00289	1.31636e+01	0.220	0.00707	0.00000e+00	3.71196e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00289	1.76388e+02	0.220	0.00707	0.00000e+00	3.71196e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00289	2.36354e+03	0.220	0.00707	0.00000e+00	3.71196e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00414	7.33145e-02	0.300	0.01442	0.00000e+00	7.23896e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00414	9.82388e-01	0.300	0.01442	0.00000e+00	7.23896e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00414	1.31636e+01	0.300	0.01442	0.00000e+00	7.23896e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00414	1.76388e+02	0.300	0.01442	0.00000e+00	7.23896e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.00414	2.36354e+03	0.300	0.01442	0.00000e+00	7.23896e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.01041	7.33145e-02	0.550	0.09151	3.65607e+04	8.37461e+09	1	0	0
20.00000	6.16782	5.150000	1500	0.01041	9.82388e-01	0.550	0.09151	4.60364e+05	8.37461e+09	1	0	0
20.00000	6.16782	5.150000	1500	0.01041	1.31636e+01	0.550	0.09151	4.65884e+06	8.37461e+09	1	0	0
20.00000	6.16782	5.150000	1500	0.01041	1.76388e+02	0.550	0.09151	0.00000e+00	8.37461e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.01041	2.36354e+03	0.550	0.09151	0.00000e+00	8.37461e+09	10	1	1
20.00000	6.16782	5.150000	1500	0.03443	7.33145e-02	1.000	1.00000	0.00000e+00	1.01893e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.03443	9.82388e-01	1.000	1.00000	0.00000e+00	1.01893e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.03443	1.31636e+01	1.000	1.00000	0.00000e+00	1.01893e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.03443	1.76388e+02	1.000	1.00000	0.00000e+00	1.01893e+08	10	1	1
20.00000	6.16782	5.150000	1500	0.03443	2.36354e+03	1.000	1.00000	0.00000e+00	1.01893e+08	10	1	1
20.00000	5.20195	7.240000	400	0.01644	7.33145e-02	0.100	0.00115	0.00000e+00	3.76677e+07	10	1	1
20.00000	5.20195	7.240000	400	0.01644	9.82388e-01	0.100	0.00115	5.26596e+03	3.76677e+07	0	0	0
20.00000	5.20195	7.240000	400	0.01644	1.31636e+01	0.100	0.00115	5.24253e+04	3.76677e+07	0	0	0
20.00000	5.20195	7.240000	400	0.01644	1.76388e+02	0.100	0.00115	7.12886e+05	3.76677e+07	0	0	0
20.00000	5.20195	7.240000	400	0.01644	2.36354e+03	0.100	0.00115	1.13187e+07	3.76677e+07	0	0	0
20.00000	5.20195	7.240000	400	0.04070	7.33145e-02	0.220	0.00707	2.99202e+01	2.42261e+07	0	0	0
20.00000	5.20195	7.240000	400	0.04070	9.82388e-01	0.220	0.00707	5.02699e+02	2.42261e+07	0	0	0
20.00000	5.20195	7.240000	400	0.04070	1.31636e+01	0.220	0.00707	9.24177e+03	2.42261e+07	0	0	0
20.00000	5.20195	7.240000	400	0.04070	1.76388e+02	0.220	0.00707	1.87132e+05	2.42261e+07	0	0	0
20.00000	5.20195	7.240000	400	0.04070	2.36354e+03	0.220	0.00707	4.36699e+06	2.42261e+07	0	0	0
20.00000	5.20195	7.240000	400	0.05815	7.33145e-02	0.300	0.01442	1.31404e+01	1.23922e+07	0	0	0
20.00000	5.20195	7.240000	400	0.05815	9.82388e-01	0.300	0.01442	2.84804e+02	1.23922e+07	0	0	0
20.00000	5.20195	7.240000	400	0.05815	1.31636e+01	0.300	0.01442	6.04452e+03	1.23922e+07	0	0	0
20.00000	5.20195	7.240000	400	0.05815	1.76388e+02	0.300	0.01442	1.34495e+05	1.23922e+07	0	0	0
20.00000	5.20195	7.240000	400	0.05815	2.36354e+03	0.300	0.01442	3.49307e+06	1.23922e+07	0	0	0
20.00000	5.20195	7.240000	400	0.14646	7.33145e-02	0.550	0.09151	4.69182e+00	1.80219e+06	0	0	0
20.00000	5.20195	7.240000	400	0.14646	9.82388e-01	0.550	0.09151	1.04070e+02	1.80219e+06	0	0	0
20.00000	5.20195	7.240000	400	0.14646	1.31636e+01	0.550	0.09151	3.49799e+03	1.80219e+06	0	0	0
20.00000	5.20195	7.240000	400	0.14646	1.76388e+02	0.550	0.09151	8.04546e+04	1.80219e+06	0	0	0
20.00000	5.20195	7.240000	400	0.14646	2.36354e+03	0.550	0.09151	2.70058e+06	1.80219e+06	0	0	0
20.00000	5.20195	7.240000	400	0.48417	7.33145e-02	1.000	1.00000	2.69174e+00	1.57605e+05	0	0	0
20.00000	5.20195	7.240000	400	0.48417	9.82388e-01	1.000	1.00000	5.94096e+01	1.57605e+05	0	0	0
20.00000	5.20195	7.240000	400	0.48417	1.31636e+01	1.000	1.00000	2.63735e+03	1.57605e+05	0	0	0
20.00000	5.20195	7.240000	400	0.48417	1.76388e+02	1.000	1.00000	6.37877e+04	1.57605e+05	0	0	0
20.00000	5.20195	7.240000	400	0.48417	2.36354e+03	1.000	1.00000	2.40951e+06	1.57605e+05	0	0	0
20.00000	5.20195	7.240000	675	0.00577	7.33145e-02	0.100	0.00115	0.00000e+00	1.28827e+09	10	1	1
20.00000	5.20195	7.240000	675	0.00577	9.82388e-01	0.100	0.00115	0.00000e+00	1.28827e+09	10	1	1
20.00000	5.20195	7.240000	675	0.00577	1.31636e+01	0.100	0.00115	0.00000e+00	1.28827e+09	10	1	1
20.00000	5.20195	7.240000	675	0.00577	1.76388e+02	0.100	0.00115	0.00000e+00	1.28827e+09	10	1	1
20.00000	5.20195	7.240000	675	0.00577	2.36354e+03	0.100	0.00115	1.32407e+08	1.28827e+09	0	0	0
20.00000	5.20195	7.240000	675	0.01429	7.33145e-02	0.220	0.00707	4.21527e+03	3.19871e+08	0	0	0
20.00000	5.20195	7.240000	675	0.01429	9.82388e-01	0.220	0.00707	4.49538e+04	3.19871e+08	0	0	0
20.00000	5.20195	7.240000	675	0.01429	1.31636e+01	0.220	0.00707	3.35970e+05	3.19871e+08	0	0	0
20.00000	5.20195	7.240000	675	0.01429	1.76388e+02	0.220	0.00707	2.45172e+06	3.19871e+08	0	0	0
20.00000	5.20195	7.240000	675	0.01429	2.36354e+03	0.220	0.00707	2.61543e+07	3.19871e+08	0	0	0
20.00000	5.20195	7.240000	675	0.02042	7.33145e-02	0.300	0.01442	9.70486e+02	1.42045e+08	0	0	0
20.00000	5.20195	7.240000	675	0.02042	9.82388e-01	0.300	0.01442	1.03632e+04	1.42045e+08	0	0	0
20.00000	5.20195	7.240000	675	0.02042	1.31636e+01	0.300	0.01442	9.37512e+04	1.42045e+08	0	0	0
20.00000	5.20195	7.240000	675	0.02042	1.76388e+02	0.300	0.01442	1.06930e+06	1.42045e+08	0	0	0
20.00000	5.20195	7.240000	675	0.02042	2.36354e+03	0.300	0.01442	1.51158e+07	1.42045e+08	0	0	0
